// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1095,ANDRE,Andre,Andre,17,6808,0,10900,7100,1,60,71,10,0,1,17,24,20,26,20,10,12,0,4,22,0x200108B,300,1288,288,384,0,0,0,0,0,0,0,955,9000,910,1000,938,500,993,50,1001,4,1002,350,757,28,0,0,0,0,4043,1
1096,ANGELING,Angeling,Angeling,20,550000,0,16300,14400,1,1200,1950,0,70,1,50,20,75,68,200,10,12,1,8,86,0x6203695,200,1072,672,672,0,0,0,0,0,0,0,2254,100,2324,60,610,500,2282,1,509,2000,512,28,714,40,0,0,0,0,4054,1
1097,ANT_EGG,Ant Egg,Ant Egg,4,4200,0,500,400,0,1,2,20,20,1,1,1,0,1,20,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,1010,320,935,2000,909,2000,938,650,713,2000,1002,200,0,0,0,0,0,0,4013,1
1098,ANUBIS,Anubis,Anubis,75,380000,0,2800000,2200000,1,530,1697,25,31,5,65,10,82,77,33,10,12,2,7,49,0x3695,150,1250,768,360,0,0,0,0,0,0,0,930,3000,1625,10,934,550,984,105,1045,4365,2617,1,1614,3,0,0,0,0,4138,1
1099,ARGIOPE,Argiope,Argiope,41,43820,0,179700,84900,1,395,480,30,0,1,41,31,10,56,30,10,12,2,4,25,0x2003695,300,1792,792,336,0,0,0,0,0,0,0,1042,5335,912,1200,757,175,2406,5,511,1500,719,10,0,0,0,0,0,0,4114,1
1100,ARGOS,Argos,Argos,25,11170,0,38800,18800,1,158,191,15,0,1,25,25,5,32,15,10,12,2,4,25,0x2003095,300,1468,468,768,0,0,0,0,0,0,0,1025,9000,911,1200,1042,500,757,61,511,670,508,250,10017,15,0,0,0,0,4075,1
1101,BAPHOMET_,Baphomet Jr.,Baphomet Jr.,50,85780,0,2706000,1480000,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x2003695,100,868,480,120,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,508,1300,2405,50,0,0,0,0,4129,1
1102,BATHORY,Bathory,Bathory,44,54150,0,250300,103400,1,198,398,0,60,1,76,24,85,65,15,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,1001,200,1061,4850,2252,3,1611,5,1000,30,1006,15,637,20,0,0,0,0,4119,1
1103,CARAMEL,Caramel,Caramel,23,14240,0,26400,16200,1,90,112,5,5,35,23,46,5,38,10,10,12,0,2,22,0x91,200,1604,840,756,0,0,0,0,0,0,0,1027,9000,2310,5,919,5500,1455,10,1405,15,1408,20,0,0,0,0,0,0,4063,1
1104,COCO,Coco,Coco,17,8170,0,12000,7800,1,56,67,0,0,24,17,34,20,24,10,10,12,0,2,22,0x91,150,1864,864,1008,0,0,0,0,0,0,0,1026,9000,2502,20,914,3000,919,2500,516,500,2402,25,578,600,0,0,0,0,4041,1
1105,DENIRO,Deniro,Deniro,19,7600,0,13500,8005,1,68,79,15,0,1,19,30,20,43,10,10,12,0,4,22,0x200108B,150,1288,288,576,0,0,0,0,0,0,0,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,0,0,0,0,4043,1
1106,DESERT_WOLF,Desert Wolf,Desert Wolf,27,17160,0,42007,26006,1,169,208,0,10,56,27,45,15,56,10,10,12,1,2,23,0x308D,200,1120,420,288,0,0,0,0,0,0,0,1253,5,7030,5500,2311,1,517,1200,920,2000,756,53,1217,140,0,0,0,0,4082,1
1107,DESERT_WOLF_B,Desert Wolf Baby,Baby Desert Wolf,9,1640,0,2000,1006,1,30,36,0,0,1,9,9,5,21,40,10,12,0,2,23,0x1089,300,1600,900,240,0,0,0,0,0,0,0,1010,85,919,5500,2306,80,517,600,2301,200,13011,5,582,1000,0,0,0,0,4023,1
1108,DEVIACE,Deviace,Deviace,47,50090,0,998008,720007,1,514,1024,10,20,1,47,62,48,62,25,10,12,1,5,81,0x91,400,1680,480,384,0,0,0,0,0,0,0,995,25,1053,9000,1054,1000,5011,2,971,200,1256,3,756,161,0,0,0,0,4125,1
1109,DEVIRUCHI,Deviruchi,Deviruchi,46,66660,0,266002,127008,1,475,560,10,25,1,69,40,55,70,30,10,12,0,6,27,0x2003695,150,980,600,384,0,0,0,0,0,0,0,1038,5335,1039,400,984,2,1458,2,1009,5,912,1500,756,154,0,0,0,0,4122,1
1110,DOKEBI,Dokebi,Dokebi,33,26970,0,88009,45005,1,197,249,0,10,50,50,40,35,69,40,10,12,0,6,27,0x2000091,250,1156,456,384,0,0,0,0,0,0,0,1021,9000,757,150,1517,2,1613,1,969,1,1501,300,1005,5,0,0,0,0,4098,1
1111,DRAINLIAR,Drainliar,Drainliar,24,11620,0,43001,17006,1,74,84,0,0,1,36,24,0,78,0,10,12,0,2,47,0x3095,250,1276,576,384,0,0,0,0,0,0,0,1011,60,913,3000,725,20,507,1000,7006,5500,7006,1500,756,40,0,0,0,0,4069,1
1112,DRAKE,Drake,Drake,70,3266660,0,2860000,2288000,1,2800,3100,20,35,85,80,49,75,79,50,10,12,1,1,29,0x6283695,400,620,420,360,14300,504,5000,719,500,0,0,1127,600,1125,950,1135,150,1128,400,5019,350,985,3200,1189,100,0,0,0,0,4137,1
1113,DROPS,Drops,Drops,3,550,0,400,300,1,10,13,0,0,1,3,3,0,12,15,10,12,1,3,23,0x83,400,1372,672,480,0,0,0,0,0,0,0,909,7500,1602,80,938,500,512,1100,713,1700,512,800,620,20,0,0,0,0,4004,1
1114,DUSTINESS,Dustiness,Dustiness,21,10440,0,21008,14000,1,80,102,0,10,1,53,17,0,38,5,10,12,0,4,44,0x2000091,150,1004,504,384,0,0,0,0,0,0,0,1057,9000,1058,500,2291,4,928,2000,1001,10,507,1200,0,0,0,0,0,0,4056,1
1115,EDDGA,Eddga,Eddga,65,1520000,0,2502500,1287000,1,2215,3565,15,15,78,70,85,66,90,85,10,12,2,2,23,0x6283695,300,872,1344,432,12512,1029,5000,1030,1000,994,3000,1133,150,2268,250,518,10000,1258,500,1030,250,985,2300,13046,100,0,0,0,0,4123,1
1116,EGGYRA,Eggyra,Eggyra,24,6330,0,21500,22000,1,85,107,20,25,1,36,24,0,32,0,10,12,1,0,48,0x91,200,1816,816,288,0,0,0,0,0,0,0,911,1000,5015,20,7032,550,507,1000,643,300,645,250,757,57,0,0,0,0,4070,1
1117,EVIL_DRUID,Evil Druid,Evil Druid,58,165060,0,289000,182007,1,420,670,5,60,1,29,58,80,68,30,10,12,2,1,89,0x3695,300,2276,576,336,0,0,0,0,0,0,0,2217,10,1615,1,2508,2,1551,10,610,200,7478,4,509,2000,0,0,0,0,4141,1
1118,FLORA,Flora,Flora,26,20920,0,35007,22006,3,242,273,10,35,1,26,35,5,43,80,10,12,2,3,22,0x84,1000,1432,432,576,0,0,0,0,0,0,0,1032,9000,2253,3,704,10,521,50,629,20,905,2000,748,1,0,0,0,0,4080,1
1119,FRILLDORA,Frilldora,Frilldora,30,20230,0,52009,31009,1,200,239,0,10,35,30,38,15,53,30,10,12,1,2,23,0x3885,300,1540,720,432,0,0,0,0,0,0,0,1012,5500,757,90,903,1500,721,15,715,200,507,800,912,120,0,0,0,0,4088,1
1120,GHOSTRING,Ghostring,Ghostring,18,73300,0,10100,10008,1,82,122,0,60,40,27,18,45,72,30,10,12,1,6,88,0x6203695,300,1220,1080,648,0,0,0,0,0,0,0,1059,5335,2274,100,2336,50,604,500,603,10,714,30,695,100,0,0,0,0,4047,1
1121,GIEARTH,Giearth,Giearth,29,22520,0,49500,30001,1,154,185,10,50,25,29,46,60,64,105,10,12,0,6,22,0x2000091,200,1848,1296,432,0,0,0,0,0,0,0,997,30,1003,150,1040,5500,2286,1,2227,10,1001,100,0,0,0,0,0,0,4087,1
1122,GOBLIN_1,Goblin,Goblin,25,11760,0,31000,18008,1,118,140,10,5,1,53,25,20,38,10,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,998,270,911,9000,756,43,2297,3,1211,10,2104,5,507,1800,0,0,0,0,4060,1
1123,GOBLIN_2,Goblin,Goblin,24,10340,0,28007,17006,1,88,100,10,5,1,24,24,15,66,10,10,12,1,7,23,0x3095,150,1320,620,240,0,0,0,0,0,0,0,998,250,911,9000,5010,3,1511,10,2104,1,507,1550,2297,3,0,0,0,0,4060,1
1124,GOBLIN_3,Goblin,Goblin,24,10340,0,35007,17006,1,132,165,10,5,1,24,24,15,24,10,10,12,1,7,25,0x308D,250,1624,624,240,0,0,0,0,0,0,0,998,230,911,9000,2275,3,5088,15,2104,1,507,1550,508,220,0,0,0,0,4060,1
1125,GOBLIN_4,Goblin,Goblin,23,13590,0,26004,16004,1,109,131,10,5,1,23,46,15,36,10,10,12,1,7,22,0x308D,200,1624,624,240,0,0,0,0,0,0,0,993,100,998,170,5087,15,2263,3,1508,10,2104,1,507,1500,0,0,0,0,4060,1
1126,GOBLIN_5,Goblin,Goblin,22,19520,0,24100,15002,1,105,127,10,5,1,22,22,15,32,10,10,12,1,7,21,0x308D,300,3074,1874,480,0,0,0,0,0,0,0,998,150,911,9000,1605,15,2104,1,5089,15,507,1500,508,220,0,0,0,0,4060,1
1127,HODE,Hode,Hode,26,22820,0,55000,30000,1,146,177,0,30,1,26,42,5,49,40,10,12,1,2,42,0x81,200,1480,480,720,0,0,0,0,0,0,0,993,120,1055,9000,757,80,938,3000,1147,10,7021,1,632,20,0,0,0,0,4081,1
1128,HORN,Horn,Horn,18,6590,0,13400,8600,1,58,69,10,0,22,18,28,10,47,15,10,12,1,4,22,0x2000091,200,1528,528,288,0,0,0,0,0,0,0,993,80,1011,35,947,5500,1452,15,935,5500,943,70,0,0,0,0,0,0,4045,1
1129,HORONG,Horong,Horong,34,19390,0,78600,47900,1,275,327,99,50,1,34,10,0,50,0,10,12,0,0,83,0x308D,400,1888,1152,828,0,0,0,0,0,0,0,953,6500,912,500,2279,5,1752,10000,757,118,633,20,970,50,0,0,0,0,4103,1
1130,JAKK,Jakk,Jakk,38,35810,0,140800,88000,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x3695,200,1180,480,648,0,0,0,0,0,0,0,1062,9000,912,900,985,31,2331,5,1008,5,535,1000,0,0,0,0,0,0,4109,1
1131,JOKER,Joker,Joker,57,124500,0,370600,236200,1,621,738,10,35,1,143,47,75,98,175,10,12,2,7,84,0x3695,100,1364,864,432,0,0,0,0,0,0,0,912,2000,616,2,641,20,508,1000,1259,1,984,100,695,100,0,0,0,0,4139,1
1132,KHALITZBURG,Khalitzburg,Khalitzburg,63,192760,0,437800,275000,1,875,1025,45,10,58,65,48,5,73,40,10,12,2,1,29,0x3695,350,528,1000,396,0,0,0,0,0,0,0,932,8000,985,191,5017,1,2108,2,1004,10,509,2000,1127,2,0,0,0,0,4136,1
1133,KOBOLD_1,Kobold,Kobold,36,38930,0,98800,62500,1,265,318,15,10,1,90,36,30,52,20,10,12,1,7,44,0x308D,150,1028,528,360,0,0,0,0,0,0,0,999,100,1034,5335,912,700,757,25,1220,2,2104,5,0,0,0,0,0,0,4091,1
1134,KOBOLD_2,Kobold,Kobold,31,21790,0,80006,40007,1,262,324,15,10,1,31,31,20,46,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,999,100,1034,5335,912,200,2104,3,508,100,2101,100,0,0,0,0,0,0,4091,1
1135,KOBOLD_3,Kobold,Kobold,31,21790,0,64004,40007,1,186,216,15,10,1,31,31,20,88,20,10,12,1,7,43,0x308D,300,1228,528,360,0,0,0,0,0,0,0,990,35,999,100,1034,5335,912,200,1355,5,2104,3,508,100,0,0,0,0,4091,1
//1136,KOBOLD_4,Kobold,Kobold,31,2179,0,80006,40007,1,262,324,15,10,1,31,31,20,46,20,10,12,1,7,45,0x31AD,200,1528,528,360,0,0,0,0,0,0,0,999,50,1034,5335,912,100,1355,5,2104,3,508,100,1301,150,0,0,0,0,4091,1
//1137,KOBOLD_5,Kobold,Kobold,31,2179,0,64400,40007,1,186,216,15,10,1,31,31,20,88,20,10,12,1,7,43,0x31AD,300,1228,528,360,0,0,0,0,0,0,0,999,40,1034,5335,912,100,1514,5,2104,3,508,100,1501,150,0,0,0,0,4091,1
1138,MAGNOLIA,Magnolia,Magnolia,26,31950,0,39003,24008,1,120,151,5,30,1,26,26,0,39,5,10,12,0,6,21,0x2000083,250,1560,360,360,0,0,0,0,0,0,0,7031,9000,910,800,911,100,912,10,737,40,508,400,12127,5,0,0,0,0,4076,1
1139,MANTIS,Mantis,Mantis,26,24720,0,39003,24008,1,118,149,10,0,1,26,24,5,45,15,10,12,1,4,22,0x2003095,200,1528,660,432,0,0,0,0,0,0,0,993,110,1031,9000,911,1400,757,70,943,250,721,10,507,650,0,0,0,0,4079,1
1140,MARDUK,Marduk,Marduk,40,42140,0,123008,75002,1,315,382,0,60,1,40,20,79,78,20,10,12,2,7,23,0x3095,300,1540,840,504,0,0,0,0,0,0,0,994,35,1045,4365,1608,10,2617,1,1614,3,691,100,642,20,0,0,0,0,4112,1
1141,MARINA,Marina,Marina,21,20870,0,21800,10040,1,84,106,0,5,1,21,21,0,36,10,10,12,0,3,41,0x81,400,2280,1080,864,0,0,0,0,0,0,0,1052,5000,938,1500,991,45,995,2,717,200,631,20,0,0,0,0,0,0,4055,1
1142,MARINE_SPHERE,Marine Sphere,Marine Sphere,28,35180,0,46001,28004,1,120,320,0,40,1,28,28,0,33,50,10,12,0,3,41,0x0,800,1201,1,1,0,0,0,0,0,0,0,1050,5000,1051,2500,1520,10,720,10,717,150,10003,10,0,0,0,0,0,0,4084,1
1143,MARIONETTE,Marionette,Marionette,41,32220,0,107008,127006,1,355,422,0,25,1,62,36,44,69,45,10,12,0,6,68,0x2003095,300,1480,480,1056,0,0,0,0,0,0,0,1060,9000,2294,5,2605,1,699,100,1520,15,2407,1,5141,3,0,0,0,0,4113,1
1144,MARSE,Marse,Marse,31,50340,0,58006,37000,1,211,252,0,5,1,31,25,5,52,30,10,12,0,5,41,0x91,300,1956,756,528,0,0,0,0,0,0,0,1024,9000,962,3000,717,200,720,10,995,12,1007,5,514,300,0,0,0,0,4095,1
1145,MARTIN,Martin,Martin,18,11090,0,13004,8006,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,0,0,0,0,4046,1
1146,MATYR,Matyr,Matyr,31,25850,0,96007,40007,1,134,160,0,0,1,47,38,5,64,5,10,12,1,2,27,0x3095,150,432,432,360,0,0,0,0,0,0,0,2618,10,528,5000,919,5500,537,400,757,100,514,200,0,0,0,0,0,0,4097,1
1147,MAYA,Maya,Maya,81,1690000,0,4290000,1780075,1,2800,3070,60,25,95,97,76,95,82,105,10,12,2,4,82,0x6283695,100,864,1000,480,21450,730,2000,603,3000,617,2000,10006,500,2615,200,2234,200,639,500,7020,10,985,3500,2005,100,0,0,0,0,4146,1
1148,MEDUSA,Medusa,Medusa,79,164080,0,687006,469007,1,827,1100,28,18,1,74,50,57,77,69,10,12,1,6,40,0x2003695,180,1720,1320,360,0,0,0,0,0,0,0,1048,5335,1965,250,702,200,1973,20,722,250,967,3500,1007,3,0,0,0,0,4124,1
1149,MINOROUS,Minorous,Minorous,52,74310,0,275000,137009,1,590,770,15,5,65,42,61,66,52,25,10,12,2,2,43,0x3095,200,1360,960,432,0,0,0,0,0,0,0,941,5335,756,196,1361,2,1005,10,516,1500,1301,200,568,300,0,0,0,0,4126,1
1150,MOONLIGHT,Moonlight Flower,Moonlight Flower,67,1200000,0,2750000,1430000,1,2200,3700,10,55,55,99,55,82,95,120,10,12,1,6,63,0x6283695,150,1276,576,288,13750,1022,5000,504,1500,728,500,1477,500,1234,100,1525,150,10008,500,638,650,985,2600,1648,100,0,0,0,0,4131,1
1151,MYST,Myst,Myst,38,37450,0,139001,68008,1,365,445,0,40,1,38,18,0,53,10,10,12,2,0,25,0x3695,200,1576,576,384,0,0,0,0,0,0,0,5005,2,1019,800,10005,10,756,65,757,97,605,20,514,35,0,0,0,0,4108,1
1152,ORC_SKELETON,Orc Skeleton,Orc Skeleton,28,22780,0,31005,19004,1,190,236,10,10,1,14,18,0,30,15,10,12,1,1,29,0x3885,200,2420,720,648,0,0,0,0,0,0,0,922,5500,932,3500,757,80,2299,2,1358,10,511,50,0,0,0,0,0,0,4085,1
1153,ORC_ZOMBIE,Orc Zombie,Orc Zombie,24,15680,0,19600,12000,1,151,184,5,10,1,12,24,0,24,5,10,12,1,1,29,0x3885,400,2852,1152,840,0,0,0,0,0,0,0,1043,5500,938,3000,714,1,0,0,0,0,0,0,0,0,0,0,0,0,4071,1
1154,PASANA,Pasana,Pasana,61,82890,0,408007,210035,1,513,682,29,35,1,73,50,61,59,43,10,12,1,7,43,0x3095,165,976,576,288,0,0,0,0,0,0,0,7110,4365,7121,2500,757,20,1105,500,1217,150,2522,100,0,0,0,0,0,0,4099,1
1155,PETIT,Petite,Petite,44,68810,0,167007,103004,1,360,427,30,30,1,44,62,55,79,60,10,12,1,9,22,0x3095,200,1624,620,384,0,0,0,0,0,0,0,1035,5335,1037,300,756,140,509,1000,1510,150,912,1500,606,15,0,0,0,0,4118,1
1156,PETIT_,Petite,Petite,45,57470,0,170058,107005,1,300,355,20,45,1,113,45,55,73,80,10,12,1,9,24,0x3095,150,1420,1080,528,0,0,0,0,0,0,0,1036,5335,1037,300,985,61,509,1000,13006,5,912,1500,606,15,0,0,0,0,4120,1
1157,PHARAOH,Pharaoh,Pharaoh,93,4459970,0,11400990,4180099,1,3267,4015,67,70,1,93,100,104,89,112,10,12,2,7,67,0x6283695,125,868,768,288,57495,607,5500,526,5000,732,5000,7113,5820,7114,2500,1136,100,2327,150,5002,500,1552,300,1231,80,0,0,0,0,4148,1
1158,PHEN,Phen,Phen,26,33470,0,30057,22006,1,138,150,0,15,1,26,26,0,88,75,10,12,1,5,41,0x91,150,2544,1344,1152,0,0,0,0,0,0,0,1023,5500,963,2000,720,5,517,1000,951,500,756,25,0,0,0,0,0,0,4077,1
1159,PHREEONI,Phreeoni,Phreeoni,69,1880000,0,3210075,1640045,1,1880,2530,10,20,1,85,78,35,130,60,10,12,2,2,60,0x6283695,200,1020,1020,288,16087,1008,500,730,1000,1000,4000,1015,9700,1223,500,1236,150,1014,5000,2288,300,985,2900,13047,100,0,0,0,0,4121,1
1160,PIERE,Piere,Piere,18,7330,0,12002,7008,1,64,75,15,0,1,18,26,20,27,15,10,12,0,4,22,0x200108B,200,1288,288,576,0,0,0,0,0,0,0,955,9000,910,1100,938,600,992,30,1001,5,1002,400,757,31,0,0,0,0,4043,1
1161,PLANKTON,Plankton,Plankton,10,3540,0,2003,1008,1,26,31,0,5,1,10,10,0,15,0,10,12,0,3,61,0x81,400,2208,1008,324,0,0,0,0,0,0,0,1052,9000,910,300,938,700,970,4,713,1000,630,20,645,50,0,0,0,0,4024,1
1162,RAFFLESIA,Rafflesia,Rafflesia,17,13330,0,33003,33003,3,105,127,0,2,1,18,24,11,37,10,10,12,0,3,22,0x3885,150,512,528,240,0,0,0,0,0,0,0,1033,5500,911,1600,706,2,708,10,703,10,711,550,509,30,0,0,0,0,4083,1
1163,RAYDRIC,Raydric,Raydric,52,86130,0,341000,170095,1,830,930,40,15,58,47,42,5,69,26,10,12,2,7,47,0x3095,150,824,780,420,0,0,0,0,0,0,0,985,106,2266,1,2315,2,1158,2,1116,100,1004,10,7054,4850,0,0,0,0,4133,1
1164,REQUIEM,Requiem,Requiem,35,30890,0,80000,45008,1,220,272,0,15,1,53,35,5,57,2,10,12,1,7,27,0x3885,400,1516,816,432,0,0,0,0,0,0,0,603,35,714,1,912,2500,958,3500,934,1500,2308,10,7477,1,0,0,0,0,4104,1
1165,SAND_MAN,Sandman,Sandman,34,34130,0,81000,49002,1,180,205,10,25,24,34,58,38,60,5,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,997,35,1056,5335,757,118,7043,350,1001,200,1257,1,1622,5,0,0,0,0,4101,1
1166,SAVAGE,Savage,Savage,26,20920,0,52001,24008,1,120,150,10,5,1,26,54,10,37,15,10,12,2,2,42,0x91,150,1960,960,384,0,0,0,0,0,0,0,1028,9000,514,300,702,2,2276,1,605,10,757,70,526,2,0,0,0,0,4078,1
1167,SAVAGE_BABE,Savage Babe,Savage Babe,7,1820,0,1400,1002,1,20,25,0,0,1,7,14,5,12,35,10,12,0,2,22,0x81,400,1624,624,576,0,0,0,0,0,0,0,919,9000,1302,100,517,500,1750,1000,949,850,1010,80,627,40,0,0,0,0,4017,1
//1168,SCORPION_KING,Scorpion King,Scorpion King,50,6354,0,2187,1346,1,500,603,40,10,1,50,47,1,83,30,10,12,2,7,23,0x1B1,200,1700,1000,500,0,0,0,0,0,0,0,994,45,1046,4850,1005,15,904,5000,943,3000,509,700,0,0,0,0,0,0,4130,1
1169,SKEL_WORKER,Skeleton Worker,Skeleton Worker,30,28720,0,39007,24000,1,242,288,0,15,1,15,30,5,42,10,10,12,1,1,29,0x3885,400,2420,720,384,0,0,0,0,0,0,0,998,400,1041,5500,757,90,5009,2,999,100,1003,200,1002,800,0,0,0,0,4092,1
1170,SOHEE,Sohee,Sohee,33,56280,0,73009,45005,1,210,251,0,10,1,33,33,10,58,15,10,12,1,6,21,0x2000091,250,2112,912,576,0,0,0,0,0,0,0,1020,9000,1049,50,2277,1,2504,5,1217,5,507,1000,662,350,0,0,0,0,4100,1
//1171,SOLDIER_ANDRE,Soldier Andre,Soldier Andre,22,1245,0,21009,13008,1,105,127,20,0,1,22,44,20,40,10,10,12,0,4,42,0x3095,200,1001,1,1,0,0,0,0,0,0,0,1014,2700,911,800,757,10,1111,15,1001,30,943,150,0,0,0,0,0,0,4059,1
//1172,SOLDIER_DENIRO,Soldier Deniro,Soldier Deniro,29,2047,0,45000,27400,1,162,193,20,0,1,29,58,20,54,10,10,12,0,4,42,0x3095,200,2000,1000,500,0,0,0,0,0,0,0,1014,5500,911,2000,757,15,1111,20,943,270,1001,50,0,0,0,0,0,0,4059,1
//1173,SOLDIER_PIERE,Soldier Piere,Soldier Piere,23,1217,0,24000,14900,1,109,131,25,0,1,23,46,20,38,10,10,12,0,4,42,0x3095,200,1001,1,1,0,0,0,0,0,0,0,1014,3100,911,800,911,10,1114,15,1001,35,943,200,0,0,0,0,0,0,4059,1
1174,STAINER,Stainer,Stainer,16,5380,0,10005,7000,1,53,64,10,0,1,40,16,5,30,5,10,12,0,4,24,0x2000091,200,1688,1188,612,0,0,0,0,0,0,0,992,70,1011,30,1013,9000,910,2100,757,25,943,10,1002,300,0,0,0,0,4039,1
1175,TAROU,Tarou,Tarou,11,2840,0,5700,2800,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,0,0,0,0,0,0,0,0,4028,1
1176,VITATA,Vitata,Vitata,20,8940,0,16300,10100,1,69,80,15,20,1,20,25,65,40,70,10,12,0,4,22,0x2000091,300,1768,768,384,0,0,0,0,0,0,0,993,90,955,5000,911,200,518,350,518,350,526,200,756,26,0,0,0,0,4053,1
1177,ZENORC,Zenorc,Zenorc,31,25850,0,96700,40700,1,188,223,0,15,1,77,15,0,76,10,10,12,1,7,27,0x83,150,1180,480,360,0,0,0,0,0,0,0,1044,5500,756,70,938,2500,1006,5,508,100,640,20,0,0,0,0,0,0,4096,1
1178,ZEROM,Zerom,Zerom,23,11090,0,24000,14900,1,127,155,0,10,1,23,23,5,42,0,10,12,1,7,23,0x3885,200,1780,1080,432,0,0,0,0,0,0,0,1011,55,998,190,2339,200,2265,3,2408,10,1002,300,1002,300,0,0,0,0,4064,1
1179,WHISPER,Whisper,Whisper,34,17960,0,59100,59900,1,180,221,0,45,1,51,14,0,60,0,10,12,0,6,68,0x2003095,150,1960,960,504,0,0,0,0,0,0,0,1001,150,1059,5335,2282,1,2333,10,0,0,0,0,0,0,0,0,0,0,4102,1
1180,NINE_TAIL,Nine Tail,Nine Tail,51,77660,0,281200,82500,1,610,734,10,25,1,80,46,1,74,85,10,12,1,2,63,0x3695,150,840,540,480,0,0,0,0,0,0,0,1022,4656,746,200,603,100,604,100,526,250,525,350,756,100,0,0,0,0,4159,1
//1181,ZOMBIE_DRAGON,Zombie Dragon,Zombie Dragon,1,1000,0,4950000,165000,3,7900,9140,0,0,120,145,145,145,130,120,10,12,2,9,89,0x37B5,400,2700,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,THIEF_MUSHROOM,Thief Mushroom,Thief Mushroom,1,15,0,0,0,1,1,2,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,1069,1500,1070,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,CHONCHON_,Chonchon,Chonchon,4,670,0,500,400,1,10,13,10,0,1,10,4,5,12,2,10,12,0,4,24,0x2003885,200,1076,576,480,0,0,0,0,0,0,0,998,50,935,5500,909,1500,1205,55,601,100,742,5,0,0,0,0,0,0,4009,1
1184,FABRE_,Fabre,Fabre,1,300,0,100,0,1,4,7,0,0,1,2,1,1,4,5,10,12,0,4,22,0x2003885,400,1672,672,480,0,0,0,0,0,0,0,914,2000,949,250,1502,80,721,2,511,350,705,500,1501,200,0,0,0,0,0,0
1185,WHISPER_,Whisper,Whisper,34,17960,0,53700,54500,1,198,239,0,45,1,51,14,0,60,0,10,12,0,1,28,0x0,150,1960,960,504,0,0,0,0,0,0,0,1001,10,1059,100,0,0,2333,1,0,0,0,0,0,0,0,0,0,0,0,0
1186,WHISPER_BOSS,Giant Whisper,Giant Whisper,34,50400,0,53700,54500,1,198,239,0,45,1,51,14,0,60,0,10,12,0,6,48,0x2003695,250,2536,1536,672,0,0,0,0,0,0,0,1001,150,1059,5335,2282,1,2333,10,0,0,0,0,0,0,0,0,0,0,4303,1
1187,SWITCH,Switch,Switch,1,2,0,100,100,1,1,2,0,0,1,1,1,0,1,0,1,12,1,0,20,0x0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,BON_GUN,Bongun,Bongun,32,35200,0,42400,24200,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,29,0x3095,200,1720,500,420,0,0,0,0,0,0,0,1094,5500,7014,40,618,60,5046,1,609,15,508,1000,508,1250,0,0,0,0,4212,1
1189,ORC_ARCHER,Orc Archer,Orc Archer,49,74400,0,172009,170087,9,310,390,10,5,1,44,25,20,125,20,10,12,1,7,22,0x3095,300,1960,620,480,0,0,0,0,0,0,0,1063,4656,1753,1000,1756,2500,1755,2500,1734,2,507,1400,509,900,0,0,0,0,4256,1
1190,ORC_LORD,Orc Lord,Orc Lord,74,7830000,0,6220005,850080,1,4700,5150,40,5,85,82,30,70,110,85,10,12,2,7,82,0x6283695,100,1248,500,360,31102,968,5500,617,2000,0,0,1363,400,2621,400,5007,400,1371,400,617,1000,985,4268,16000,3100,0,0,0,0,4135,1
